state,name,key,stdcode
HP,LAHUL (KEYLONG),lahul (keylong),1900
HP,NIRMAND,nirmand,1904
HP,SPITI (KAZA),spiti (kaza),1906
HP,UDAIPUR,udaipur,1909
HP,JOGINDERNAGAR,jogindernagar,1908
HP,MANDI,mandi,1905
HP,SUNDERNAGAR,sundernagar,1907
HP,KALPA,kalpa,1786
HP,POOH,pooh,1785
HP,RAMPUR BUSHAHAR,rampur bushahar,1782
HP,ROHRU,rohru,1781
HP,SHIMLA,shimla,177
HP,THEOG,theog,1783
HP,ARKI,arki,1796
HP,NAHAN,nahan,1702
HP,NALAGARH,nalagarh,1795
HP,PAONTA,paonta,1704
HP,RAJGARH,rajgarh,1799
HP,SOLAN,solan,1792
JK,AKHNOOR,akhnoor,1924
JK,BASHOLI,basholi,1921
JK,JAMMU,jammu,191
JK,KATHUA,kathua,1922
JK,SAMBA,samba,1923
JK,KARGIL,kargil,1985
JK,LEH,leh,1982
JK,NOBRA,nobra,1980
JK,NYOMA,nyoma,1981
JK,ZANASKAR,zanaskar,1983
JK,KALAKOT,kalakot,1964
JK,NOWSHERA,nowshera,1960
JK,POONCH,poonch,1965
JK,RAJOURI,rajouri,1962
JK,ANANTNAG,anantnag,1932
JK,BADGAM,badgam,1951
JK,BANDIPUR,bandipur,1957
JK,BARAMULLA,baramulla,1952
JK,KARNAH,karnah,1958
JK,KULGAM,kulgam,1931
JK,KUPWARA,kupwara,1955
JK,PAHALGAM,pahalgam,1936
JK,PULWAMA,pulwama,1933
JK,SOPORE,sopore,1954
JK,SRINAGAR,srinagar,194
JK,URI,uri,1956
JK,BEDARWAH,bedarwah,1997
JK,DODA,doda,1996
JK,KISHTWAR,kishtwar,1995
JK,MAHORE,mahore,1999
JK,RAMBAN,ramban,1998
JK,RAMNAGAR,ramnagar,1990
JK,REASI,reasi,1991
JK,UDHAMPUR,udhampur,1992
KL,ALLEPPEY,alleppey,477
KL,MAVELIKKARA,mavelikkara,479
KL,SHERTALLAI,shertallai,478
KL,BADAGARA,badagara,496
KL,CALICUT,calicut,495
KL,KALPETTA,kalpetta,4936
KL,MANANTHODY,mananthody,4935
KL,MANJERI,manjeri,483
KL,NILAMBUR,nilambur,4931
KL,PERINTHALMANNA,perinthalmanna,4933
KL,TIRUR,tirur,494
KL,CANNANORE,cannanore,497
KL,KANHANGAD,kanhangad,4997
KL,KASARGODE,kasargode,4994
KL,PAYYANUR,payyanur,4985
KL,TALIPARAMBA,taliparamba,4982
KL,TELLICHERRY,tellicherry,490
KL,UPPALA,uppala,4998
KL,ADIMALY,adimaly,4864
KL,ERNAKULAM,ernakulam,484
KL,MUNNAR,munnar,4865
KL,MUVATTUPUZHA,muvattupuzha,485
KL,NEDUMGANDAM,nedumgandam,4868
KL,PEERMEDU,peermedu,4869
KL,THODUPUZHA,thodupuzha,4862
KL,AGATHY,agathy,4894
KL,AMINI,amini,4891
KL,ANDROTH,androth,4893
KL,BITRA,bitra,4890
KL,CHETLAT,chetlat,4899
KL,KADAMATH,kadamath,4897
KL,KALPENI,kalpeni,4895
KL,KAVARATHY,kavarathy,4896
KL,KILTAN,kiltan,4898
KL,MINICOY,minicoy,4892
KL,KANJIRAPALLY,kanjirapally,4828
KL,KOTTAYAM,kottayam,481
KL,PALAI,palai,4822
KL,VAIKOM,vaikom,4829
KL,ALATHUR,alathur,4922
KL,KODUVAYUR,koduvayur,4923
KL,MANNARGHAT,mannarghat,4924
KL,PALGHAT,palghat,491
KL,SHORANUR,shoranur,4926
KL,KARUNAGAPALLY,karunagapally,476
KL,PUNALUR,punalur,475
KL,QUILON,quilon,474
KL,ATTINGAL,attingal,470
KL,NEDUMANDAD,nedumandad,4728
KL,THIRUVANANTHAPURAM,thiruvananthapuram,471
KL,ADOOR,adoor,4734
KL,PATHANAMTHITTA,pathanamthitta,4733
KL,RANNI,ranni,4735
KL,TIRUVALLA,tiruvalla,469
KL,IRINJALAKUDA,irinjalakuda,480
KL,KUNNAMKULAM,kunnamkulam,4885
KL,TRICHUR,trichur,487
KL,VADAKKANCHERY,vadakkanchery,4884
KT,ANEKAL,anekal,8110
KT,BANGALORE,bangalore,80
KT,CHANNAPATNA,channapatna,8113
KT,DODDABALLAPUR,doddaballapur,8119
KT,HOSAKOTE,hosakote,8111
KT,KANAKAPURA,kanakapura,8117
KT,NELAMANGALA,nelamangala,8118
KT,AINAPUR,ainapur,8339
KT,ATHANI,athani,8289
KT,BAILHONGAL,bailhongal,8288
KT,BELGAUM,belgaum,831
KT,CHIKKODI,chikkodi,8338
KT,GOKAK,gokak,8332
KT,HUKKERI (SANKESHWAR),hukkeri (sankeshwar),8333
KT,KHANAPUR,khanapur,8336
KT,MUDALGI,mudalgi,8334
KT,MURUGOD,murugod,8337
KT,RAIBAG (KUDCHI),raibag (kudchi),8331
KT,RAMDURG,ramdurg,8335
KT,SAUNDATTI,saundatti,8330
KT,BELLARY,bellary,8392
KT,H.B.HALLI,h.b.halli,8397
KT,HARAPANAHALLI,harapanahalli,8398
KT,HOSPET,hospet,8394
KT,HUVINAHADAGALI,huvinahadagali,8399
KT,KUDLIGI,kudligi,8391
KT,KURUGODU,kurugodu,8393
KT,SANDUR,sandur,8395
KT,SIRUGUPPA,siruguppa,8396
KT,AURAD,aurad,8485
KT,BASAVAKALYAN,basavakalyan,8481
KT,BHALKI,bhalki,8484
KT,BIDAR,bidar,8482
KT,HUMNABAD,humnabad,8483
KT,BABLESHWAR,bableshwar,8355
KT,BADAMI,badami,8357
KT,BAGALKOT,bagalkot,8354
KT,BASAVANABAGEWADI,basavanabagewadi,8358
KT,BIJAPUR,bijapur,8352
KT,BILIGI,biligi,8425
KT,CHADCHAN,chadchan,8422
KT,DEVARAHIPPARGI,devarahippargi,8424
KT,HUNGUND,hungund,8351
KT,INDI,indi,8359
KT,JAMKHANDI,jamkhandi,8353
KT,MUDDEBIHAL,muddebihal,8356
KT,MUDHOL,mudhol,8350
KT,SINDAGI,sindagi,8488
KT,TELGI,telgi,8426
KT,CHIKMAGALUR,chikmagalur,8262
KT,KADUR,kadur,8267
KT,KOPPA,koppa,8265
KT,MUDIGERE,mudigere,8263
KT,NARSIMHARAJAPUR,narsimharajapur,8266
KT,TARIKERE,tarikere,8261
KT,BANTWAL,bantwal,8255
KT,BELTHANGADY,belthangady,8256
KT,HEBRI,hebri,8253
KT,KARKALA,karkala,8258
KT,KUNDAPUR,kundapur,8254
KT,MANGALORE,mangalore,824
KT,PUTTUR,puttur,8251
KT,SHANKARNARAYANA,shankarnarayana,8259
KT,SULLIA,sullia,8257
KT,UDUPI,udupi,820
KT,CHALLAKERE,challakere,8195
KT,CHITRADURGA,chitradurga,8194
KT,DAVANGERE,davangere,8192
KT,HIRIYUR,hiriyur,8193
KT,HOLALKERE,holalkere,8191
KT,HOSADURGA,hosadurga,8199
KT,JAGALUR,jagalur,8196
KT,MOLKALMURU,molkalmuru,8198
KT,TALLAK,tallak,8190
KT,AFZALPUR,afzalpur,8470
KT,ALAND,aland,8477
KT,CHINCHOLI,chincholi,8475
KT,CHITTAPUR,chittapur,8474
KT,GULBARGA,gulbarga,8472
KT,HUNSAGI,hunsagi,8444
KT,JEWARGI,jewargi,8442
KT,KAMALAPUR,kamalapur,8478
KT,MASHAL,mashal,8471
KT,NIMBURGA,nimburga,8440
KT,SEDAM,sedam,8441
KT,SHAHAPUR,shahapur,8479
KT,SHORAPUR,shorapur,8443
KT,WADI,wadi,8476
KT,YADGIRI,yadgiri,8473
KT,ALUR,alur,8170
KT,ARSIKERE,arsikere,8174
KT,BELUR,belur,8177
KT,CANNARAYAPATNA,cannarayapatna,8176
KT,HASSAN,hassan,8172
KT,HOLENARASIPUR,holenarasipur,8175
KT,SAKLESHPUR,sakleshpur,8173
KT,GADAG,gadag,8372
KT,HANGAL,hangal,8379
KT,HAVERI,haveri,8375
KT,HIREKERUR,hirekerur,8376
KT,HUBLI,hubli,836
KT,KALGHATAGI,kalghatagi,8370
KT,KUNDGOL,kundgol,8304
KT,MUNDARGI,mundargi,8371
KT,NARGUND,nargund,8377
KT,NAVALGUND,navalgund,8380
KT,RANEBENNUR,ranebennur,8373
KT,RON,ron,8381
KT,SAVANUR,savanur,8378
KT,SHIRAHATTI,shirahatti,8487
KT,MADIKERI,madikeri,8272
KT,SOMWARPET,somwarpet,8276
KT,VIRAJPET,virajpet,8274
KT,BAGEPALLI,bagepalli,8150
KT,BANGARPET,bangarpet,8153
KT,CHIKKABALLAPUR,chikkaballapur,8156
KT,CHINTAMANI,chintamani,8154
KT,GOWRIBIDANUR,gowribidanur,8155
KT,KOLAR,kolar,8152
KT,MALUR,malur,8151
KT,MULBAGAL,mulbagal,8159
KT,SIDLAGHATTA,sidlaghatta,8158
KT,SRINIVASAPUR,srinivasapur,8157
KT,KRISHNARAJAPET,krishnarajapet,8230
KT,MALAVALLI,malavalli,8231
KT,MANDYA,mandya,8232
KT,NAGAMANGALA,nagamangala,8234
KT,PANDAVPURA,pandavpura,8236
KT,CHAMRAJNAGAR,chamrajnagar,8226
KT,COWDAHALLI,cowdahalli,8225
KT,GUNDLUPET,gundlupet,8229
KT,H.D.KOTE,h.d.kote,8228
KT,HUNSUR,hunsur,8222
KT,K.R.NAGAR,k.r.nagar,8223
KT,KOLLEGAL,kollegal,8224
KT,MYSORE,mysore,821
KT,NANJANGUD,nanjangud,8221
KT,T.NARSIPUR,t.narsipur,8227
KT,DEODURGA,deodurga,8531
KT,GANGAVATHI,gangavathi,8533
KT,KOPPAL,koppal,8539
KT,KUSTAGI,kustagi,8536
KT,LINGSUGUR,lingsugur,8537
KT,MANVI,manvi,8538
KT,RAICHUR,raichur,8532
KT,SINDHANUR,sindhanur,8535
KT,YELBURGA,yelburga,8534
KT,BASAVAPATNA,basavapatna,8180
KT,BHADRAVATI,bhadravati,8282
KT,CHANNAGIRI,channagiri,8189
KT,HONNALI,honnali,8188
KT,HOSANAGARA,hosanagara,8185
KT,KARGAL,kargal,8186
KT,SAGAR,sagar,8183
KT,SHIKARIPURA,shikaripura,8187
KT,SHIMOGA,shimoga,8182
KT,SORAB,sorab,8184
KT,THIRTHAHALLI,thirthahalli,8181
KT,CHIKKANAYAKANAHALLI,chikkanayakanahalli,8133
KT,GUBBI,gubbi,8131
KT,KORATAGERI,koratageri,8138
KT,KUNIGAL,kunigal,8132
KT,MADUGIRI,madugiri,8137
KT,PAVAGADA,pavagada,8136
KT,SIRA,sira,8135
KT,TIPTUR,tiptur,8134
KT,TUMKUR,tumkur,816
KT,TURUVEKERE,turuvekere,8139
KT,ANKOLA,ankola,8388
KT,BHATKAL,bhatkal,8385
KT,HALIYAL,haliyal,8284
KT,HONNAVAR,honnavar,8387
KT,JOIDA,joida,8383
KT,KARWAR,karwar,8382
KT,KUMTA,kumta,8386
KT,MUNDAGOD,mundagod,8301
KT,SALKANI,salkani,8283
KT,SIDDAPUR,siddapur,8389
KT,SIRSI,sirsi,8384
KT,YELLAPUR,yellapur,8419
MH,AHMEDNAGAR,ahmednagar,241
MH,AKOLE,akole,2424
MH,JAMKHED,jamkhed,2421
MH,KARJAT,karjat,2489
MH,KOPARAGON,koparagon,2423
MH,NEWASA,newasa,2427
MH,PARNER,parner,2488
MH,PATHARDI,pathardi,2428
MH,RAHURI,rahuri,2426
MH,SANGAMNER,sangamner,2425
MH,SHEVGAON,shevgaon,2429
MH,SHRI RAMPUR,shri rampur,2422
MH,SHRIGONDA,shrigonda,2487
MH,AKOLA,akola,724
MH,AKOT,akot,7258
MH,BALAPUR,balapur,7257
MH,BARSHI TAKLI,barshi takli,7255
MH,MALGAON,malgaon,7254
MH,MANGRULPUR,mangrulpur,7253
MH,MURTIZAPUR,murtizapur,7256
MH,RISOD,risod,7251
MH,WASHIM,washim,7252
MH,ACHALPUR,achalpur,7223
MH,AMRAVATI,amravati,721
MH,CHANDURBAZAR,chandurbazar,7227
MH,CHANDURRLY,chandurrly,7222
MH,CHHIKALDARA,chhikaldara,7220
MH,DARYAPUR,daryapur,7224
MH,DHARANI,dharani,7226
MH,MORSHI,morshi,7228
MH,NANDGAON,nandgaon,7221
MH,TIWASA,tiwasa,7225
MH,WARLYDWARUD,warlydwarud,7229
MH,AURANGABAD,aurangabad,2432
MH,GANGAPUR,gangapur,2433
MH,GOLEGAON,golegaon,2439
MH,KANNAD,kannad,2435
MH,KHULTABAD,khultabad,2437
MH,PAITHAN,paithan,2431
MH,SILLOD,sillod,2430
MH,SOYEGAON,soyegaon,2438
MH,VIJAPUR,vijapur,2436
MH,AMAGAON,amagaon,7189
MH,ARJUNI-MEROGAON,arjuni-merogaon,7196
MH,BHANDARA,bhandara,7184
MH,DEORI,deori,7199
MH,GONDIA,gondia,7182
MH,GOREGAON,goregaon,7187
MH,LAKHANDUR,lakhandur,7181
MH,MOHADI,mohadi,7197
MH,PAUNI,pauni,7185
MH,SAKOLI,sakoli,7186
MH,SALEKASA,salekasa,7180
MH,TIRORA,tirora,7198
MH,TUMSAR,tumsar,7183
MH,AMBEJOGAI,ambejogai,2446
MH,ASHTI,ashti,2441
MH,BHIR,bhir,2442
MH,GEVRAI,gevrai,2447
MH,KAIJ,kaij,2445
MH,MANJALEGAON,manjalegaon,2443
MH,PATODA,patoda,2444
MH,BULDHANA,buldhana,7262
MH,CHIKHALI,chikhali,7264
MH,DEOLGAONRAJA,deolgaonraja,7261
MH,JALGAONJAMOD,jalgaonjamod,7266
MH,KHAMGAON,khamgaon,7263
MH,LONAR,lonar,7260
MH,MALKAPUR,malkapur,7267
MH,MEKHAR,mekhar,7268
MH,NANDNVA,nandnva,7279
MH,SINDKHEDARAJA,sindkhedaraja,7269
MH,BHADRAWATI,bhadrawati,7175
MH,BRAHMAPURI,brahmapuri,7177
MH,CHANDRAPUR,chandrapur,7172
MH,CHUMUR,chumur,7170
MH,GOND PIPRI,gond pipri,7171
MH,MUL,mul,7174
MH,NAGBHIR,nagbhir,7179
MH,RAJURA,rajura,7173
MH,SINDERWAHI,sinderwahi,7178
MH,WARORA,warora,7176
MH,DHADGAON,dhadgaon,2595
MH,DHULE,dhule,2562
MH,KUSUMBA,kusumba,2560
MH,NANDURBAR,nandurbar,2564
MH,NAVAPUR,navapur,2569
MH,PIMPALNER,pimpalner,2561
MH,SAKRI,sakri,2568
MH,SHAHADA,shahada,2565
MH,SHIRPUR,shirpur,2563
MH,SINDKHEDA,sindkheda,2566
MH,TALODA,taloda,2567
MH,AHERI,aheri,7133
MH,BHAMREGADH,bhamregadh,7134
MH,CHAMORSHI,chamorshi,7135
MH,DESAIGANJ,desaiganj,7137
MH,DHANORA,dhanora,7138
MH,ETAPALLI,etapalli,7136
MH,GADCHIROLI,gadchiroli,7132
MH,KURKHEDA,kurkheda,7139
MH,SIRONCHA,sironcha,7131
MH,AMALNER,amalner,2587
MH,BHUSAWAL,bhusawal,2582
MH,CHALISGAON,chalisgaon,2589
MH,CHOPDA,chopda,2586
MH,EDALABAD,edalabad,2583
MH,ERANDUL,erandul,2588
MH,JALGAON,jalgaon,257
MH,JAMNER,jamner,2580
MH,PACHORA,pachora,2596
MH,PAROLA,parola,2597
MH,RAVER,raver,2584
MH,YAWAL,yawal,2585
MH,AMBAD,ambad,2483
MH,BHOKARDAN,bhokardan,2485
MH,JALNA,jalna,2482
MH,NER,ner,2481
MH,PARTUR,partur,2484
MH,BASSEIN,bassein,250
MH,BHIWANDI,bhiwandi,2522
MH,DAHANU,dahanu,2528
MH,JAWAHAR,jawahar,2520
MH,KALYAN,kalyan,251
MH,MOKHADA,mokhada,2529
MH,MURBAD,murbad,2524
MH,PALGHAR,palghar,2525
MH,SHAHAPUR,shahapur,2527
MH,TALASARI,talasari,2521
MH,WADA,wada,2526
MH,AJARA,ajara,2323
MH,BHUDARGAD (GARGOTI),bhudargad (gargoti),2599
MH,CHANDGAD,chandgad,2320
MH,GADHINGLAJ,gadhinglaj,2327
MH,GAGANBAVADA,gaganbavada,2326
MH,"HATKANGALE 
(ICHALKARANJI)","hatkangale 
(ichalkaranji)",2324
MH,KAGAL (MURGUD),kagal (murgud),2325
MH,KOLHAPUR,kolhapur,231
MH,PANHALA,panhala,2328
MH,RADHANAGAR,radhanagar,2321
MH,SHAHUWADI (MALAKAPUR),shahuwadi (malakapur),2329
MH,SHIROL (JALSINGPUR),shirol (jalsingpur),2322
MH,DEOGAD,deogad,2364
MH,KANKAVALI,kankavali,2367
MH,KUDAL,kudal,2362
MH,MALWAN,malwan,2365
MH,SAWANTWADI,sawantwadi,2363
MH,VENGURLA,vengurla,2366
MH,AHMEDPUR,ahmedpur,2381
MH,AUSA,ausa,2383
MH,LATUR,latur,2382
MH,NILANGA,nilanga,2384
MH,UDGIR,udgir,2385
MH,BHIWAPUR,bhiwapur,7106
MH,BUTIBORI,butibori,7103
MH,HINGUA,hingua,7104
MH,KALMESHWAR,kalmeshwar,7118
MH,KAMPTEE,kamptee,7109
MH,KATOL,katol,7112
MH,KUHI,kuhi,7100
MH,MOUDA,mouda,7115
MH,NAGPUR,nagpur,712
MH,NARKHED,narkhed,7105
MH,PARSEONI,parseoni,7102
MH,RAMTEK,ramtek,7114
MH,SAONER,saoner,7113
MH,UMRER,umrer,7116
MH,BHOKAR,bhokar,2467
MH,BILLOLI,billoli,2465
MH,DEGLOOR,degloor,2463
MH,DELHI TANDA,delhi tanda,2460
MH,HADGAON,hadgaon,2468
MH,KANDHAR,kandhar,2466
MH,KINWAT,kinwat,2469
MH,MUKHED,mukhed,2461
MH,NANDED,nanded,2462
MH,CHANWAD,chanwad,2556
MH,DINDORI,dindori,2557
MH,IGATPURI,igatpuri,2553
MH,KALWAN,kalwan,2592
MH,MALEGAON,malegaon,2554
MH,MANMAD,manmad,2591
MH,NANDGAON,nandgaon,2552
MH,NASIKCITY,nasikcity,253
MH,NIPHAD,niphad,2550
MH,PEINT,peint,2558
MH,SATANA,satana,2555
MH,SINNAR,sinnar,2551
MH,SURGENA,surgena,2593
MH,TRIMBAK,trimbak,2594
MH,UMRANE,umrane,2598
MH,YEOLA,yeola,2559
MH,BHOOM,bhoom,2478
MH,KALLAM,kallam,2473
MH,OMERGA,omerga,2475
MH,OSMANABAD,osmanabad,2472
MH,PARANDA,paranda,2477
MH,TULJAPUR,tuljapur,2471
MH,CANACONA (QUEPEM),canacona (quepem),8346
MH,MARGAO,margao,8342
MH,PANJI,panji,832
MH,PONDA,ponda,8343
MH,SANGUEM,sanguem,8345
MH,BASMATNAGAR,basmatnagar,2454
MH,GANGAKHED,gangakhed,2453
MH,HINGOLI,hingoli,2456
MH,JINTDOR,jintdor,2457
MH,KALAMNURI,kalamnuri,2455
MH,PARBHANI,parbhani,2452
MH,PATHARI,pathari,2451
MH,ALIBAGH,alibagh,2141
MH,KARJAT,karjat,2148
MH,KHOPOLI,khopoli,2192
MH,MAHAD,mahad,2145
MH,MAHASALA,mahasala,2149
MH,MANGAON,mangaon,2140
MH,MURUD,murud,2144
MH,PALI,pali,2142
MH,PEN,pen,2143
MH,POLADPUR,poladpur,2191
MH,ROHA,roha,2194
MH,SHRIVARDHAN,shrivardhan,2147
MH,BARAMATI,baramati,2112
MH,BHOR,bhor,2113
MH,CHINCHWAD,chinchwad,212
MH,DAUND,daund,2117
MH,INDAPUR,indapur,2111
MH,JUNNAR,junnar,2132
MH,KEDGAON,kedgaon,2119
MH,KHADAKWASALA,khadakwasala,230
MH,LONAVALA,lonavala,2114
MH,MANCHAR,manchar,2133
MH,NAHAVARA,nahavara,2137
MH,PIRANGUT,pirangut,2139
MH,PUNE,pune,20
MH,RAJGURUNAGAR,rajgurunagar,2135
MH,SASWAD,saswad,2115
MH,SHIRUR,shirur,2138
MH,URLIKANCHAN,urlikanchan,2136
MH,VELHE,velhe,2130
MH,WALCHANDNAGAR,walchandnagar,2118
MH,CHIPLUN,chiplun,2355
MH,DAPOLI,dapoli,2358
MH,GUHAGAR,guhagar,2359
MH,KHED,khed,2356
MH,LANGA,langa,2351
MH,MADANGAD,madangad,2350
MH,MALGUND,malgund,2357
MH,RAJAPUR,rajapur,2353
MH,RATNAGIRI,ratnagiri,2352
MH,"SANGANESHWAR 
(DEORUKH)","sanganeshwar 
(deorukh)",2354
MH,ATPADI,atpadi,2343
MH,ISLAMPUR,islampur,2342
MH,JATH,jath,2344
MH,KAVATHEMANKAL,kavathemankal,2341
MH,SANGLI,sangli,233
MH,SHIRALA,shirala,2345
MH,TASGAON,tasgaon,2346
MH,VITA,vita,2347
MH,DHIWADI,dhiwadi,2165
MH,KARAD,karad,2164
MH,KOREGAON,koregaon,2163
MH,MAHABALESWAR,mahabaleswar,2168
MH,MAHASWAD,mahaswad,2373
MH,MEDHA,medha,2378
MH,PATAN,patan,2372
MH,PHALTAN,phaltan,2166
MH,PUSEGAON,pusegaon,2375
MH,SAKARWADI,sakarwadi,2160
MH,SATARA,satara,2162
MH,SHIRWAL,shirwal,2169
MH,VADUJ,vaduj,2161
MH,WAI,wai,2167
MH,WATHAR,wathar,2371
MH,AKKALKOT,akkalkot,2181
MH,BARSI,barsi,2184
MH,KARMALA,karmala,2182
MH,MADHA,madha,2183
MH,MALSURAS,malsuras,2185
MH,MANGALWEDHA,mangalwedha,2188
MH,MOHOL,mohol,2189
MH,PANDHARPUR,pandharpur,2186
MH,SANGOLA,sangola,2187
MH,SHOLAPUR,sholapur,217
MH,ARVI,arvi,7157
MH,DEOLI,deoli,7158
MH,HINGANGHAT,hinganghat,7153
MH,SAMUDRAPUR,samudrapur,7151
MH,SELOO,seloo,7155
MH,TALEGAOKARANGAL,talegaokarangal,7156
MH,WARDHA,wardha,7152
MH,BABHULGAON,babhulgaon,7203
MH,DARWAHA,darwaha,7238
MH,DIGRAS,digras,7234
MH,GHATANJI,ghatanji,7230
MH,KALAMB,kalamb,7201
MH,MAREGAON,maregaon,7236
MH,MARIGAON,marigaon,7237
MH,PANDHARKAWADA,pandharkawada,7235
MH,PUSAD,pusad,7233
MH,RALEGAON,ralegaon,7202
MH,UMARKHED,umarkhed,7231
MH,WANI,wani,7239
MH,YEOTMAL,yeotmal,7232
