key,value
br-sheikhpura,811107:811105:811102:811304,,
br-sheohar,845430:843334:843351:843325:843329,br-sheohar,6222
br-sheonar,803303:803301:803306:803307:803302,,
br-sherghati,824205:824237:824211,br-sherghati,6326
br-sikandara,811301:811315,,
br-simrahi bazar,852105:852125:852215:852109:852111,,
br-singhia,847105:848203:848209:848213:848206:848205:848207,,
br-sirdala,805125:805127:805122,,
br-sitamarhi,843302:843301:843323:843327:843314:843352:843324:843331,br-sitamarhi,6226
br-siwan,841502:841231:841226:841245:841241:841240:841287:841286:841236:841404:841252:841446:841234:841237:841227,br-siwan,6154
br-sonbarsa,843317:843315:843332:843330:843322,,
br-sonbarsa-bh,852129:852126:852213:852161:852217:852127,,
br-sugauli,845431:845456:845435:845440,,
br-sugauna,847235:847401:847224,,
br-sultanganj,813201:813228:813221:813227:813223:811213:813213:813108,,
br-supaul,852130:852131:852110:852108:852138,br-supaul,6473
br-surajgarha,811309:811106:811112,,
br-tajpur,848516:848131:848113:843110:848505:848218:848130:848142:848122:844141,,
br-tekari,824207:804435:824236:824118:804421:824235,,
br-thakurganj,821118:855106:855116:855117,br-thakurganj,6459
br-triveninganj,852139:852218:852214,,
br-udakishanganj,852115:852219:852220:852116:852101,br-udakishanganj,6479
br-valmiki nagar,845107,,
br-wazirganj,805128:805236:805129:805131,br-wazirganj,6322
ca-bandarban,4600,,
ca-chandpur-bd,3630:3650:3660:3600:3603:3610:3602:3620:3601,,
ca-chattogram ,954225,,
ca-chattogram-bd,4100:4219:4213:4224:4333:4360:4330:4300:4214:4334:4204:4339:4340:4332:4331:4216:4218:4338:4209:4221:4335:4386:4205:4000:4202:4207:4212:4210:4215:4380:4203:4223:4390:4206:4217:4211:4225:4222:4220:4226,,
ca-coxs bazar,4740,,
ca-coxs bazar ,4700:4702:4730:4701:4741,,
ca-cumilla,3530:3526:3560:3515:3580,,
ca-cumilla ,3503:3502:3542:3520:3504:3510:3570:3505:3511:3501:3500:3550,,
ca-feni,4310:3902:3940:4337:4327:4320:4312:4322:4323:3930:4316:4314:3900:4315:4325:3901:4317:3903:4324:3583:4328:3910:4313:4311:4321:3942:3920,,
ca-gouripur,3516:3517:3519:3546:3540,,
ca-khagrachari,4430:4420:4355:4400:4354,,
ca-laxmipur,3710:3721:3730:3706:3732:3702:3703:3708:3712:3705:3722:3707:3704:3720:3701:3713:3700,,
ca-manikchari,4460:4350:4353:4351:4352,,
ca-noakhali,3808:3803:3800:3802:3870:3814:3850:3811:3827:3804:3807:3809:3801:3821:3860:3820:3812:3806:3890,,
ca-patiya,4376:4366:4370:4641:4396,,
ca-rangamati,4570:4500,,
ce-dambulla,21100,,
ce-kandy,20000,,
ce-nuwara eliya,22200,,
cg-abhanpur,493663:492018:493881:493885:493661,,
cg-akaltara,495553:495554:495549:495552,,
cg-ambagarhchowki,491665:491666:491558:491668,,
cg-ambikapur,497116:497001,,
cg-bagicha,496224,,
cg-baikunthpur,497335:497339,,
cg-balod,491225:491228:491222:491771:491223:491226,,
cg-baloda bazar,493332:493526:493331:493228,,
cg-baramkela,496551:496554,,
cg-bargidih,497101,,
cg-basna,493554:492112,,
cg-bastar,494224:494010:494223:494222,,
cg-bemetara,491338:491335,,
cg-berla,491331:491888:491332:491993,,
cg-bhanupratappur,491230:494669:494670:494665:494635:491229,,
cg-bhatapara,491340:493113:493195:493196:493118,,
cg-bhatgaon,497235:497231,,
cg-bijapurch,494444,,
cg-bilaspur,495223:495005:495555:495224:495006:495663:495222:495003:495004:495009:495550:495002:495551:495220:495335:495001,,
cg-champa,495671:495559:495686:495668:495669,,
cg-charama,494336:494337:494333,,
cg-chirimiri,497557:497559:497449:497773,,
cg-dabhra,495691:495692:495688,,
cg-dantewada,494441:494551:494449:494556:494552:494553,,
cg-dhamtari,491227:493770:493773:493776,,
cg-dharamjaigarh,496116,,
cg-dongargarh,491557:491445,,
cg-durg,490021:490010:490011:491107:490012:490042:490001:490025:490027:490020:490013:491004:490009:490006:490005:490036:491002:490003:490023:491003:490004:491009:490007:491001:490002:490024:490022:490026,,
cg-gariyaband,492109:493996:493888:493109:493889:493662,,
cg-jagdalpur,494005:494442:494004:494221:494001,,
cg-jaijaipur,495556:493335:495557:493338:493344:495661:495690:495660:493222,,
cg-janakpur,497778,,
cg-jashpur nagar,496331:496338:496330,,
cg-kanker,494334:494335,,
cg-kawardha,491996:491995:491336,,
cg-keshkal,494347:494230:494331,,
cg-khairagarh,491885:491444:491881,,
cg-kondagaon,494226:494228:494229,,
cg-konta,494114,,
cg-korba,495678:495674:495683:495444:495445:495454:495455:495450:495447:495448:495453:495677:495684:495446:495452:495682,,
cg-kunkuri,496242:496227:496223:496225:496334:496245,,
cg-kusmi,496336:497224,,
cg-lailunga,496113:496115,,
cg-mahasamund,493445:493449:493441:493992,,
cg-manendragarh,497448:497446:497451:497442:497553:497555:497447,,
cg-mungeli,495330:495334:491337:495115,,
cg-nagri,493778,,
cg-narayanpur-ch,494661,,
cg-pakhanjur,494771:494776:494777,,
cg-pandariya,491559,,
cg-patan-cg,491221:491111,,
cg-pathalgaon,497114:497111:496118:496220,,
cg-patna-ch,497331,,
cg-pendra,495118:495117:495119,,
cg-pithora,493551,,
cg-pratappur,497223,,
cg-premnagar,497117:497333,,
cg-raigarh,496661:496100:496440:496109:496197:496005:496001:496107:496004:496111:496665,,
cg-raipur,493211:492014:492099:492016:493221:492015:492012:493111:492013:492004:492009:492010:492007:492003:492008:492002:492101:492011:492001:492005:492006,,
cg-rajnandgaon,491441:491661,,
cg-rajpur-ch,497118,,
cg-ramanujganj,497220:497119,,
cg-ratanpur,495113:495112:495442:495449,,
cg-sakti,495689:495687:495695,,
cg-saraipalli,493555:496445:493558,,
cg-sarangarh,496450:493559,,
cg-sitapur,261125:261405:261001:261131:261404,,
cg-sukma,494122:494111,,
cg-surajapur,497226:497229,,
cg-tilda,493116:493229:493225:493114:493101,,
cg-wadrafnagar,497225,,
ch-chandigarh,160018:160039:160029:160043:160023:160008:160020:160032:160015:160002:160003:160048:160028:160031:160044:134107:160034:160036:160016:160101:160005:160046:160030:160024:160047:160035:160017:160037:160051:160049:160019:160022:160021:160042:160006:160041:160025:160033:160009:160050:160026:160027:160007:160045:160040,,
dd-daman,396215:396220:396217:396210,,
dk -gazipur,1706:1707,,
dk -gazipur-bd,1742:1750:1751:1743:1741,,
dk -narayanganj ,1431:1421:1430:1420,,
dk-dhaka-bd,951750:100038:951216:100030:1223:100050:951213:121600:951410:2430:951100:951211:110000:100040:110019:100016:100020:1710:100003:100051:1341:1232:951740:100011:100002:100023:951215:100052:951232:951230:951712:1361:1203:1216:100009:110008:120800:100035:1217:1215:1346:951361:951206:1100:5890:100024:951203:1343:951720:1340:100043:110018:122200:951460:951421:951217:100005:100017:951400:1347:1348:951710:2326:110004:110015:100001:951324:1222:6740:951229:1711:100056:1206:100045:1209:1214:100027:951362:951223:123000:951225:951209:1229:100012:100037:951207:110009:120700:110012:100036:110005:1211:100028:951703:100034:1000:951360:110010:951222:951214:100018:1362:951204:100022:1208:100000:120500:100042:100044:100010:121100:100021:100033:951700:951212:1225:6680:951414:951450:1212:1712:951205:951420:1349:100008:100057:1360:100014:951430:9988:110017:100006:110014:121101:951208:1213:1219:100019:1207:1345:100007:2460:951730:100047:951000:951440:951219:1205:121200,,
dk-faridpur-bd,7870:7851:7800:7801:7802:7850:7803,,
dk-gazipur-bd,1702:1703:1701:1730:1700:1704:1740:1720,,
dk-gopalganj-bd,8102:8132:8101:8110:8131:8121:8013:8120:8100:8133:8130,,
dk-keraniganj,1313:1310:1311:1321:1322:1236:1324:1325:1323:1330:1320:1204:1312,,
dk-kishoreganj,2300:2301:2302:2303,,
dk-madaripur,7901:8030:8021:8002:8024:8020:8050:8040:8010:8023:7904:8001:7902:8022:7903:8000:7900,,
dk-manikganj,1820:1350:1860:1351,,
dk-munshiganj,1551:1534:1530:1543:1526:1552:1540:1500:1544:1524:1522:1541:1558:1535:1501:1335:1533:1511:1531:1553:1550:1510:1542:1554:1527:1556:1520:1502:1512:1555:1523:1521:1557:1532:1503:1334:1333:1525,,
dk-narayanganj,1413:1410:1412:1414:1411:1400,,
dk-narsingdi,3450:3410,,
dk-rajbari,7721:7722:7720:7711:7700:7710:7723:7731:7730,,
dk-tangail,1940:1903:1990:1972:1997:1904:1980:1975:1936:1950:1973:1984:1977:1960:1910:1983:1920:1982:1902:1974:1971:1970:1976:1900:1901:1996,,
dk-tongi,1230,,
dl-delhi,110068:110027:110102:110021:110033:110066:110603:110047:110056:110085:110034:110052:110095:110031:110074:110073:110036:110059:110096:110042:110041:110509:110063:110083:110094:110086:110045:110069:110103:110090:110512:110076:110075:110001:110106:110023:110071:110008:110101:110119:111112:110028:110019:110038:110064:110117:110082:110072:110016:110035:110039:110037:110088:110503:110099:110030:110081:110025:110061:110044:110032:110506:110097:110077:110009:110050:110051:110084:110065:110058:110011:110020:110018:110079:110114:110087:110024:110053:110012:110401:110116:110048:110005:110055:110120:110067:110091:110049:110026:110078:110100:999955:110124:110093:110121:110014:110002:110098:110029:110010:110301:110054:110046:110040:110060:110403:110108:110112:110004:110080:110070:999993:110062:110057:110003:110043:111120:110015:110017:110109:110092:110013:110000:110007:110089:110125:110105:110022:110006:110110,,
dn-silvassa-dnh,396240:396193:396235:396192:396238:396230,,
es-ampara,32000,,
es-batticaloa,30000,,
es-trincomalee,31000,,
ga-canacona,403703:403702:403728,,
ga-goa,403518:403107:403721:403204:403730:403601:403723:403103:403405:403708:403403:403731:403720:403603:403404:403110:403701:403729:403115:403512:403104:403717:403524:403602:403725:416513:403527:403409:403410:403402:403513:403724:403715:403516:403407:403401:403519:403406:403707:403719:403006:403106:403716,,
ga-panjim,403001:403109:403501:403202:403112:403108:403521:403004:403511:403003:403515:403203:403206:403005:403101:403523:403114:403531:403508:403514:403201:403002,,
ga-sanvordem,403704:403714:403706:403709:403705,,
gj-ahmedabad,380210:382346:380050:380009:380045:382115:382410:380014:382425:380011:380024:380054:382442:382405:382325:380003:380018:380020:382427:999988:380057:382449:380015:387540:382470:380022:382324:380019:380058:382440:382418:382445:380008:380055:380010:380028:380027:382345:382352:380059:380025:382475:380063:382430:382350:380004:382428:382333:382330:380029:382340:382433:380005:382443:382481:382404:380051:380052:380330:380016:382424:380041:380017:382415:380002:380026:380023:380007:380053:380062:380013:382211:380061:382435:380001:380021:382480:380060:380006:382327,,
gj-ahwa,394710:394720,gj-ahwa,2631
gj-ambaji,385120:385410:385110,,
gj-amreli,364565:365610:365535:364540:365456:365430:365601:365455:365450:365440:365545,gj-amreli,2792
gj-anand,388560:388540:388360:388336:388132:388480:388370:388340:388330:382712:388121:388001:387375:388545:388465:388315:388450:388308:388410:388110:388470:388051:388201:388421:388460:388307:388543:388325:388345:387220:388122:388305:388310:388320:387345:388120:388052:387315:388131:387325:387310:388140:388335:388520:388306:388355:388205:388544:388130:388365:388440:388510:388160:388350:387240:388105,gj-anand,2692
gj-anjar,370205:370110:370130,,
gj-ankleshwar,393005:393010:393004:393003:393021:394116:394115:393135:393020:392163,gj-ankleshwar,2646
gj-balasinor,388254:388235:388265:388710:388239:388255,gj-balasinor,2690
gj-bardoli,394350:394335:394641:394320:394330:394352:394630:394345:394246:394140:394640:394250:394240:394355:394601:394620,gj-bardoli,2622
gj-bavla,382220:382240:382210:382230:382213,,
gj-bayad,383340:383330:383310:383307:383335:383327:383260:383325,gj-bayad,2779
gj-becharaji,384210:384415,,
gj-bhabhar,385320:385330,,
gj-bhachau,370135:370140:370115:370150,,
gj-bhanvad,360150:360515:360510,gj-bhanvad,2896
gj-bharuch,392030:392012:392105:392210:392014:392003:392001:392005:392002:392240:392111:392015:392011:392020:392161:392160:392221:392162:392004,gj-bharuch,2642
gj-bhatiya,361325:361315:361320,,
gj-bhavnagar,364110:364241:364060:346005:364003:364005:346004:346002:364006:364001:364002:364004:346003,gj-bhavnagar,278
gj-bhesan,365480:362030:362020,,
gj-bhilad,396108:396171:396135:396165:396170:396140:396105:396150:396130:396120:396155,,
gj-bhiloda,383240:383251:383462:383246:383355:383460:383245,gj-bhiloda,2771
gj-bhuj,370427:370105:370020:370001:370002:370030:370040:370006:370007,gj-bhuj,2832
gj-bilimora,396360:396301:396321:396370:396409:396350:396325:396110:396380:396310:396460:396530:396521:396430:396040,,
gj-bodeli,391135:391155:391140:391125:391130:389390,,
gj-botad,382255:364710:382450:370170:364750:364315:364720,gj-botad,2849
gj-chhota udaipur,391168:391156:391160:391165,gj-chhota udaipur,2669
gj-chotila,363520:363530,gj-chotila,2751
gj-dabhoi,391105:391115:391107:391110,gj-dabhoi,2663
gj-dahej,392130:392165:392135,,
gj-dahod,389152:389151:389160:389150:389180:389155:389157:389154:389158,gj-dahod,2673
gj-dayapar,370630:370625:370627,,
gj-dediapada,393130:394430:393041:393050:393025:393125:393040:394445,gj-dediapada,2649
gj-deesa,385505:385535:385540:385530,gj-deesa,2744
gj-dhandhuka,382465:382250:382460:382455:382463,gj-dhandhuka,2713
gj-dhanera,385545:385310,gj-dhanera,2748
gj-dhasa,365421:365435:365220:364740:364230:364730,,
gj-dholka,382260:382265:382225:387810,gj-dholka,2714
gj-dhoraji,360421:362011:360405:360410:360440,gj-dhoraji,2824
gj-dhrangadhra,363310:363320,gj-dhrangadhra,2754
gj-dhrol,361250:361210:363655:360110:361011:361220:361130:361240:361230,gj-dhrol,2897
gj-dwarka,361350:361347:361335:361330:361345:361336,,
gj-gandhidham,370201:370240:370230:370210:370202:370203,,
gj-gandhinagar,382020:382009:382006:382000:382027:383341:382004:380030:382029:382426:382014:382026:382321:382024:382015:382042:382018:382001:382041:382021:382422:382007:382044:382016:382008:382022:382421:382025:382010:382002:370204:382045:382320:382017:382610:382013:382019:382023:382423:382043:382355:382028:382030:382620:382003:382005:382011:382012,,
gj-girgadhada,362530,,
gj-godhra,389340:388715:388713:389120:389001,gj-godhra,2672
gj-gondal,360030:360320:360311,gj-gondal,2825
gj-halol,389350:389360:389325:389351:389322:391510:389365:389352:389310:389320:389330,gj-halol,2676
gj-halvad,363630:363334:363351:363330,gj-halvad,2758
gj-hansot,394810:393030,,
gj-harij,384240:384241,gj-harij,2733
gj-himmatnagar,383030:383006:383120:382870:384121:383002:383305:383210:383001,,
gj-idar,383421:383230:383010:383450:383110:383430:383440:383225:383410,gj-idar,2778
gj-jambusar,392155:392040:392150:391421:392180:391810:392110,gj-jambusar,2644
gj-jamjodhpur,360531:360480:360530:360520,gj-jamjodhpur,2898
gj-jamnagar,361009:361007:361004:361141:361006:361001:361101:361142:361110:361002:361140:361005:361150:361003:361120:361008,gj-jamnagar,288
gj-jasdan,360055:360060:360040:360050,gj-jasdan,2821
gj-jetpur,360380:360370:360360:364485:362315:360375,gj-jetpur,2823
gj-jhagadia,393120:393110:393115:393017,gj-jhagadia,2645
gj-jhalod,389170:389190,gj-jhalod,2679
gj-junagadh,362037:362004:362014:362610:362003:362205:362015:362310:362002:362001,,
gj-kadi,382716:382145:396330:382165:382705:382120:382728:382715,,
gj-kalavad,361013:361160:361162,,
gj-kalol,382630:382721:382743:382640:382729:382650:382725:382740,gj-kalol,2764
gj-kapadvanj,387640:387620:387365:387635:387305:387340:387630:387650:387610,,
gj-karjan,391230:391243:392310:392115:391245:391240:391244:392220:391220:391210:391250:392230:391241,,
gj-keshod,362220:362245:362222:362229:362250:362227:362225:362235:362221:362226,gj-keshod,2871
gj-khambhalia,361010:361306:361310:361170:361280:361305,gj-khambhalia,2833
gj-khambhat,388620:388430:388640:388630,,
gj-khedbrahma,383255:383235:383275,gj-khedbrahma,2775
gj-kodinar,362720:362725:362710:362715,gj-kodinar,2795
gj-kosamba,394155:394421:394111:394405:394410:394125:394170,,
gj-kutiyana,360570:362650,gj-kutiyana,2804
gj-limbdi,363423:363427:363510:363421:363440:382245:363415:363410:363430,gj-limbdi,2753
gj-limkheda,389130:389140:389380:389146,gj-limkheda,2677
gj-lunawada,388270:389265:389220:388260:389235:389230:389210,,
gj-madhavpur,362240:362230,,
gj-mahemdavad,387110:387120,,
gj-mahuva,364290:364145:364280:364130:364295,gj-mahuva,2844
gj-manavadar,362620:362640:362625:362630,gj-manavadar,2874
gj-mandvi,370455:370435:370475:370465:370460,gj-mandvi,2623
gj-mandvi (surat),394160:394163:394440,,
gj-matar,387560:387520:387530:387550,,
gj-mehsana,384410:384435:384012:384001:384207:382825:382865:384212:382732:384225:384421:384430:384205:384411:384003:384206:384011:382730:384229:382710:384002,gj-mehsana,2762
gj-mendarda,362215:362260:362263,,
gj-modasa,383345:383250:383276:383316:383315:383350:383320:383317,gj-modasa,2774
gj-morbi,363641:363650:363631:363642,,
gj-mundra,370405:370415:370421:370410,gj-mundra,2838
gj-nadiad,387320:387510:387420:387435:387002:387370:387230:387330:387100:387430:387335:387421:387350:387710:387570:387001:387380:387130:387355:387360:387411,gj-nadiad,268
gj-nakhatrana,370670:370605:370665:370675:370610:370615,gj-nakhatrana,2835
gj-naliya,370640:370650:370655:370645:370660:370511,,
